pitcher_id,year,n_pitches,disruption_1,disruption_2,disruption_len_1,disruption_len_2,bias_1,bias_2,bias_len_1,bias_len_2
664854,2023,91,0.924,1.044,0.696,0.789,0.081,0.547,0.148,0.4
664854,2024,421,0.859,1.049,0.769,0.95,0.06,0.455,0.18,0.404
664854,2025,477,0.876,1.025,0.796,0.933,0.041,0.408,0.085,0.285
664874,2023,2,0.521,0.396,0.674,0.453,-0.061,-0.696,-0.291,-0.318
664875,2023,209,1.129,0.868,0.981,0.81,-0.144,-0.083,-0.244,-0.213
664875,2024,434,1.102,0.862,0.962,0.799,-0.254,-0.182,-0.283,-0.231
664875,2025,108,1.143,0.889,1.015,0.919,-0.154,-0.103,-0.051,-0.005
664901,2023,26,0.922,0.864,0.785,0.861,1.138,0.11,0.666,0.312
664901,2024,3,1.338,1.844,0.499,0.902,0.393,-1.209,0.666,0.047
664942,2023,44,0.924,0.728,0.831,0.797,-0.327,-0.333,-0.216,-0.221
664948,2023,27,0.649,0.559,0.645,0.648,-0.055,-0.203,-0.08,-0.168
664948,2024,12,0.67,0.644,0.874,0.836,0.075,-0.287,0.323,0.142
664948,2025,48,0.675,0.868,0.698,0.78,0.387,0.103,0.27,0.071
664991,2025,234,0.803,0.862,0.806,0.855,-0.106,-0.012,-0.034,0.02
665001,2023,19,0.756,0.767,0.697,0.663,0.468,-0.256,0.389,0.015
665019,2024,5,0.913,0.717,0.478,0.498,1.313,0.318,0.449,0.239
665019,2025,8,1.042,0.703,0.909,0.869,1.027,0.039,0.92,0.634
665048,2023,6,0.555,0.726,0.235,0.319,0.508,0.346,0.259,0.1
665152,2023,581,0.783,0.769,0.68,0.762,0.006,0.093,0.123,0.175
665152,2024,907,0.802,0.776,0.74,0.771,0.124,0.026,0.138,0.077
665152,2025,1273,0.856,0.853,0.782,0.818,0.271,0.103,0.227,0.128
665620,2023,63,0.859,0.751,0.825,0.76,0.126,-0.026,-0.041,-0.111
665620,2024,88,0.894,0.828,0.722,0.762,-0.073,-0.035,-0.04,0.02
665622,2023,418,0.969,0.787,0.811,0.782,-0.083,0.014,-0.05,0.013
665622,2024,328,0.848,0.807,0.728,0.8,-0.033,0.13,0.114,0.217
665625,2023,159,1.013,0.807,0.854,0.769,-0.434,0.117,-0.313,0.038
665625,2024,353,1.021,0.711,0.816,0.683,-0.521,-0.042,-0.383,-0.078
665625,2025,83,0.751,0.84,0.651,0.756,-0.011,0.356,0.163,0.375
665660,2025,341,0.823,0.884,0.74,0.922,-0.061,0.359,0.182,0.437
665665,2025,12,1.036,0.539,0.813,0.533,-0.598,-0.598,-0.498,-0.51
665734,2023,78,0.942,0.813,0.879,0.806,-0.031,-0.001,-0.037,-0.027
665795,2023,234,0.774,0.95,0.746,0.898,-0.052,0.302,0.023,0.232
665795,2024,748,0.82,0.955,0.776,0.91,-0.021,0.342,0.095,0.315
665795,2025,966,0.762,0.976,0.705,0.847,0.096,0.395,0.136,0.304
665871,2023,424,0.898,0.697,0.786,0.7,-0.158,-0.159,-0.139,-0.131
665871,2024,960,0.835,0.71,0.799,0.759,-0.07,-0.276,-0.114,-0.224
665871,2025,248,0.903,0.673,0.756,0.651,-0.205,-0.328,-0.238,-0.307
665896,2023,71,0.74,0.966,0.82,0.913,0.05,0.436,0.098,0.325
665896,2024,130,0.788,0.963,0.737,0.872,-0.053,0.257,-0.054,0.127
666120,2025,85,0.905,1.031,0.903,0.951,0.24,0.265,0.276,0.271
666129,2023,466,0.783,0.714,0.718,0.698,-0.079,-0.215,-0.131,-0.235
666129,2024,263,0.756,0.735,0.76,0.755,0.02,-0.25,-0.114,-0.298
666142,2023,566,0.898,0.931,0.807,0.88,0.001,0.136,0.114,0.184
666142,2024,1369,0.949,0.967,0.852,0.914,0.156,0.237,0.227,0.267
666142,2025,508,0.914,0.88,0.83,0.909,0.002,0.016,0.151,0.164
666149,2024,15,0.95,0.935,0.783,0.862,1.089,0.192,0.368,0.14
666154,2023,121,0.747,0.593,0.727,0.644,-0.205,-0.439,-0.194,-0.367
666157,2024,808,0.84,0.809,0.823,0.811,-0.012,0.094,-0.044,0.019
666157,2025,1172,0.844,0.852,0.837,0.838,0.1,0.106,0.097,0.093
666159,2023,339,0.862,0.788,0.825,0.799,0.05,-0.16,0.014,-0.106
666159,2024,201,0.883,0.735,0.81,0.772,-0.184,-0.277,-0.166,-0.227
666163,2024,11,0.786,0.761,0.821,0.709,0.75,-0.353,0.887,0.367
666168,2023,100,0.773,0.895,0.683,0.768,0.005,0.105,-0.003,0.051
666168,2025,91,0.633,0.821,0.626,0.808,0.141,0.338,0.27,0.386
666171,2024,96,0.88,0.878,0.867,0.868,-0.2,-0.027,-0.073,0.033
666171,2025,433,0.96,0.917,0.879,0.87,-0.114,-0.025,-0.103,-0.058
666197,2024,4,0.146,0.557,0.635,0.662,0.516,-0.592,-0.049,-0.509
666200,2023,533,0.86,0.98,0.786,0.875,0.142,0.385,0.19,0.322
666200,2024,415,0.845,0.943,0.832,0.878,0.233,0.332,0.224,0.262
666200,2025,1364,0.896,0.852,0.766,0.823,-0.07,0.093,0.085,0.173
666201,2023,193,0.755,0.817,0.781,0.857,0.175,0.116,0.194,0.158
666201,2024,176,0.822,0.811,0.81,0.81,0.152,0.061,0.082,0.024
666204,2023,98,0.992,1.189,0.886,0.963,0.82,0.5,0.645,0.432
666204,2024,159,0.828,0.978,0.782,0.877,0.626,0.337,0.6,0.418
666205,2023,228,0.822,0.804,0.727,0.806,-0.057,0.193,0.022,0.171
666205,2024,306,0.825,0.759,0.74,0.738,-0.082,-0.139,-0.065,-0.103
666207,2024,24,0.686,0.584,0.637,0.663,-0.072,-0.153,0.128,0.057
666208,2023,19,0.632,0.933,0.697,0.804,0.24,0.532,0.245,0.377
666208,2024,16,0.755,0.876,0.628,0.876,-0.225,0.164,0.11,0.351
666214,2023,282,0.887,0.888,0.802,0.81,0.137,-0.002,0.003,-0.082
666214,2024,545,0.84,0.941,0.786,0.867,0.176,0.106,0.141,0.084
666214,2025,856,0.771,0.762,0.769,0.762,0.086,-0.021,0.002,-0.066
666215,2024,38,0.87,1.035,1.031,1.073,-0.137,0.233,-0.126,0.085
666215,2025,113,0.75,0.96,0.771,0.909,0.113,0.29,0.155,0.259
666277,2023,260,0.847,0.919,0.853,0.881,0.049,0.002,-0.017,-0.061
666277,2024,196,0.789,0.839,0.814,0.885,0.061,0.023,0.084,0.045
666277,2025,304,0.875,0.809,0.763,0.795,-0.04,0.059,0.054,0.097
666364,2023,102,0.749,0.73,0.769,0.769,-0.089,-0.169,-0.153,-0.197
666374,2023,263,0.977,0.895,0.845,0.882,-0.245,-0.022,-0.088,0.04
666374,2025,329,0.835,0.761,0.755,0.757,-0.098,-0.143,-0.02,-0.066
666619,2023,155,1.027,0.805,0.817,0.794,-0.474,0.037,-0.28,0.04
666619,2024,57,0.941,0.751,0.78,0.731,-0.271,0.027,-0.173,0.005
666619,2025,54,0.805,0.809,0.874,0.899,-0.023,0.091,0.069,0.106
666659,2025,90,0.736,0.872,0.676,0.818,0.155,0.306,0.291,0.356
666661,2025,280,0.941,0.771,0.831,0.788,-0.34,0.099,-0.256,0.024
666711,2025,139,1.023,0.675,0.737,0.654,-0.516,0.062,-0.301,0.063
666720,2023,48,1.155,0.782,1.037,0.787,-0.408,-0.308,-0.366,-0.296
666720,2024,160,0.913,0.813,0.753,0.702,-0.03,0.052,0.032,0.081
666721,2023,47,0.825,0.829,0.709,0.712,0.059,0.022,0.024,-0.01
666745,2023,266,0.763,0.991,0.749,0.897,0.206,0.395,0.279,0.38
666745,2024,264,0.783,0.951,0.756,0.862,0.111,0.387,0.178,0.339
666808,2023,206,0.813,0.903,0.767,0.865,-0.054,0.373,0.023,0.284
666808,2024,451,0.953,0.944,0.827,0.87,-0.192,0.202,-0.064,0.169
666808,2025,500,0.845,0.924,0.772,0.86,-0.135,0.277,-0.028,0.214
666818,2023,189,0.737,0.93,0.717,0.889,0.05,0.389,0.214,0.408
666818,2024,74,0.682,0.697,0.616,0.735,0.004,0.13,0.188,0.256
666974,2023,212,1.041,0.906,0.88,0.821,-0.359,0.133,-0.264,0.05
666974,2024,438,0.998,0.783,0.836,0.803,-0.394,0.088,-0.278,0.035
666974,2025,419,0.894,0.766,0.778,0.744,-0.301,0.045,-0.222,-0.006
667297,2024,133,0.9,0.89,0.755,0.761,-0.222,-0.222,-0.185,-0.198
667297,2025,205,0.914,0.808,0.766,0.776,-0.316,-0.325,-0.184,-0.202
667463,2023,117,1.099,0.796,1.061,0.832,-0.433,-0.351,-0.47,-0.421
667463,2024,405,1.055,0.741,0.968,0.808,-0.376,-0.309,-0.392,-0.35
667463,2025,370,1.059,0.748,0.949,0.772,-0.438,-0.386,-0.461,-0.43
667478,2024,2,0.713,0.75,0.542,0.867,-0.313,-0.747,0.033,-0.157
667725,2024,236,0.799,0.648,0.809,0.765,0.083,-0.24,-0.103,-0.273
667755,2023,189,0.99,0.916,0.803,0.833,-0.312,0.106,-0.161,0.098
667755,2024,738,0.988,0.827,0.784,0.74,-0.412,0.116,-0.296,0.036
667755,2025,1178,1.041,0.754,0.852,0.708,-0.43,-0.012,-0.353,-0.096
668338,2023,34,0.776,0.648,0.65,0.653,-0.18,-0.202,-0.224,-0.246
668338,2024,456,0.861,0.844,0.862,0.85,0.383,-0.066,0.172,-0.107
668390,2024,135,0.808,0.878,0.81,0.888,0.007,0.166,0.012,0.092
668390,2025,270,0.872,0.833,0.855,0.833,-0.191,0.006,-0.175,-0.061
668470,2023,1,1.148,0.265,0.557,0.34,-0.748,-0.035,-0.357,0.14
668472,2024,7,0.564,0.56,0.689,0.714,0.754,-0.212,0.735,0.211
668670,2025,16,1.1,1.424,1.031,1.153,0.378,-0.79,-0.268,-0.708
668674,2023,235,1.041,0.831,0.849,0.811,-0.36,0.075,-0.212,0.066
668674,2024,406,1.044,0.949,0.949,0.931,-0.185,0.126,-0.153,0.032
668674,2025,449,0.989,0.819,0.881,0.796,-0.193,0.023,-0.168,-0.038
668676,2024,83,0.771,0.979,0.852,0.969,0.695,0.398,0.676,0.464
668678,2023,629,0.766,0.749,0.733,0.745,-0.064,-0.019,-0.102,-0.082
668678,2024,967,0.776,0.77,0.754,0.777,0.032,-0.05,-0.001,-0.048
668678,2025,1331,0.741,0.78,0.71,0.745,0.09,0.032,0.044,0.005
668716,2025,139,1.328,0.79,1.138,0.83,-0.857,-0.767,-0.807,-0.722
668800,2024,9,0.759,0.863,0.509,0.554,0.94,-0.59,0.519,-0.104
668820,2025,273,0.789,0.815,0.774,0.829,0.085,0.111,0.155,0.175
668834,2025,115,0.722,0.689,0.694,0.713,-0.083,-0.228,-0.103,-0.171
668868,2023,297,0.961,0.731,0.95,0.811,-0.213,-0.3,-0.397,-0.404
668868,2024,95,0.693,0.714,0.727,0.724,0.104,-0.367,-0.068,-0.34
668873,2023,20,0.65,0.951,0.783,0.991,0.122,0.346,0.467,0.63
668873,2024,79,0.917,0.75,0.745,0.723,-0.117,-0.179,-0.015,-0.046
668874,2024,6,0.805,0.478,0.708,0.564,-0.271,-0.691,-0.403,-0.627
668881,2023,316,0.793,0.95,0.787,0.914,0.171,0.384,0.198,0.31
668881,2024,1151,0.821,0.938,0.802,0.913,0.075,0.327,0.161,0.305
668881,2025,891,0.846,0.966,0.802,0.919,-0.07,0.364,0.049,0.298
668909,2023,448,0.879,0.843,0.802,0.788,-0.021,0.042,-0.074,-0.02
668909,2024,632,0.873,0.802,0.777,0.769,-0.16,0.037,-0.157,-0.021
668909,2025,1286,0.839,0.829,0.774,0.806,-0.103,0.019,-0.083,-0.008
668933,2023,441,1.012,0.692,0.822,0.698,-0.46,-0.118,-0.34,-0.121
668933,2024,587,0.985,0.695,0.872,0.733,-0.442,-0.127,-0.349,-0.143
668933,2025,483,1.073,0.764,0.876,0.807,-0.525,-0.131,-0.342,-0.092
668941,2023,162,0.974,0.966,0.899,0.879,0.037,0.097,0.046,0.062
668941,2024,360,0.92,0.813,0.909,0.854,-0.136,-0.126,-0.157,-0.159
668941,2025,389,0.936,0.845,0.859,0.795,-0.097,-0.223,-0.138,-0.222
668942,2024,9,0.662,0.41,0.502,0.505,0.995,-0.263,0.609,0.035
668943,2024,101,0.827,0.739,0.823,0.819,-0.123,-0.327,-0.252,-0.382
668964,2024,1008,0.843,0.816,0.759,0.787,0.12,0.028,0.165,0.098
668964,2025,399,0.837,0.826,0.754,0.804,0.21,0.097,0.2,0.117
668968,2024,181,0.825,0.921,0.752,0.878,0.213,0.172,0.309,0.265
668970,2023,202,0.832,0.79,0.782,0.792,0.026,0.016,-0.042,-0.053
668970,2024,12,0.555,1.158,0.662,1.074,0.36,0.406,0.483,0.492
668970,2025,71,0.772,0.763,0.775,0.82,-0.107,-0.016,-0.049,0.005
668984,2023,5,0.746,0.815,0.626,0.509,-0.085,0.295,-0.134,0.066
668984,2024,79,0.829,0.709,0.741,0.706,-0.108,-0.176,-0.122,-0.184
668984,2025,394,0.937,0.745,0.925,0.824,-0.225,-0.164,-0.258,-0.211
669020,2025,295,0.807,0.729,0.802,0.755,-0.061,-0.319,-0.189,-0.323
669022,2023,374,0.81,0.753,0.76,0.762,-0.07,0.064,-0.023,0.051
669022,2024,1364,0.899,0.815,0.813,0.757,-0.14,0.093,-0.189,-0.048
669022,2025,1330,0.826,0.803,0.767,0.776,0.011,0.073,-0.008,0.028
669060,2023,234,0.774,0.727,0.724,0.718,-0.16,-0.052,-0.128,-0.069
669060,2024,743,0.836,0.682,0.721,0.693,-0.203,-0.183,-0.119,-0.108
669060,2025,381,0.752,0.672,0.732,0.713,-0.069,-0.275,-0.139,-0.281
669062,2024,491,0.937,0.857,0.808,0.82,-0.045,0.036,0.019,0.063
669062,2025,214,0.852,0.855,0.847,0.858,-0.033,0.147,-0.029,0.065
669084,2023,139,1.104,0.902,0.991,0.926,-0.351,-0.231,-0.385,-0.309
669084,2024,286,0.918,0.81,0.838,0.822,-0.078,-0.172,-0.037,-0.087
669084,2025,253,0.945,0.809,0.821,0.783,-0.126,-0.171,-0.085,-0.116
669093,2024,488,0.89,0.946,0.774,0.874,0.135,0.417,0.145,0.309
669093,2025,603,0.911,1.05,0.836,0.929,0.179,0.4,0.146,0.269
669111,2023,25,0.911,1.101,0.79,1.055,0.139,0.447,0.141,0.288
669111,2024,77,0.978,1.04,0.841,0.861,0.202,0.19,0.115,0.069
669145,2023,17,0.71,0.797,0.749,0.737,0.284,0.2,0.206,0.093
669145,2025,38,0.641,0.708,0.697,0.739,0.491,0.087,0.453,0.213
669160,2025,921,0.781,0.786,0.772,0.755,-0.166,-0.052,-0.207,-0.148
669165,2023,13,0.739,0.674,0.702,0.752,-0.033,0.051,-0.068,-0.057
669165,2024,15,0.919,0.844,0.903,0.855,-0.068,-0.071,-0.212,-0.25
669169,2023,86,0.789,0.9,0.736,0.866,-0.066,-0.166,-0.162,-0.211
669169,2024,30,0.691,0.943,0.612,0.641,0.447,0.258,0.045,-0.105
669193,2025,25,0.727,1.135,0.813,1.024,0.267,0.483,0.205,0.308
669194,2023,365,0.819,0.762,0.708,0.746,-0.034,-0.008,0.032,0.055
669194,2024,1147,0.951,0.726,0.871,0.783,-0.243,-0.136,-0.21,-0.131
669194,2025,1171,0.829,0.725,0.779,0.771,-0.198,-0.01,-0.141,-0.012
669199,2024,67,0.791,0.931,0.735,0.861,0.055,0.127,0.211,0.245
669199,2025,503,0.875,0.984,0.757,0.878,0.081,0.194,0.112,0.158
669203,2023,608,0.96,0.861,0.756,0.779,-0.139,0.138,-0.102,0.085
669203,2024,1338,0.888,0.851,0.744,0.769,-0.084,0.163,-0.096,0.06
669203,2025,445,0.906,0.764,0.719,0.743,-0.184,0.031,-0.094,0.058
669211,2024,539,0.832,0.802,0.78,0.831,-0.045,0.017,0.081,0.113
669211,2025,500,0.82,0.812,0.755,0.832,0.013,0.019,0.158,0.146
669212,2023,274,0.954,0.947,0.845,0.823,0.284,0.046,0.072,-0.061
669212,2024,307,0.904,0.885,0.851,0.874,0.126,-0.074,0.066,-0.049
669212,2025,63,0.91,0.961,0.706,0.717,0.213,-0.133,-0.07,-0.255
669270,2023,71,0.932,0.696,0.723,0.644,-0.269,-0.079,-0.182,-0.065
669270,2024,74,0.805,0.725,0.708,0.749,-0.255,0.031,-0.103,0.075
669276,2023,22,0.797,0.857,0.651,0.737,0.252,0.403,0.235,0.297
669276,2024,436,0.802,1.047,0.853,1.017,0.563,0.418,0.658,0.539
669276,2025,541,0.811,1.005,0.864,1.033,0.452,0.434,0.65,0.6
669302,2023,661,0.816,0.915,0.751,0.821,0.099,0.224,0.082,0.143
669302,2024,1400,0.819,0.944,0.78,0.831,0.08,0.224,-0.014,0.048
669302,2025,1003,0.85,0.987,0.771,0.845,0.328,0.35,0.219,0.215
669308,2024,94,0.858,0.7,0.631,0.609,-0.202,0.024,-0.068,0.061
669308,2025,194,0.786,0.776,0.738,0.793,-0.058,0.053,-0.013,0.047
669330,2023,111,0.681,0.875,0.738,0.851,0.258,0.146,0.255,0.165
669330,2024,79,0.681,0.89,0.685,0.831,0.507,0.298,0.467,0.341
669330,2025,181,0.733,0.904,0.801,0.931,0.323,0.281,0.362,0.309
669358,2024,573,0.779,0.896,0.756,0.858,0.122,0.179,0.137,0.158
669358,2025,1270,0.826,0.798,0.768,0.798,-0.094,0.013,-0.061,-0.008
669371,2025,391,0.81,0.864,0.79,0.886,0.157,0.176,0.173,0.201
669372,2024,235,0.797,0.774,0.739,0.71,-0.03,0.026,-0.048,-0.031
669372,2025,655,0.782,0.8,0.751,0.769,-0.024,0.131,-0,0.076
669373,2023,538,0.983,0.813,0.878,0.822,-0.142,-0.064,-0.176,-0.129
669373,2024,1294,1.035,0.879,0.899,0.848,-0.188,0.016,-0.176,-0.06
669373,2025,1486,0.982,0.943,0.853,0.859,-0.101,0.216,-0.106,0.074
669387,2023,198,0.965,0.705,0.831,0.734,-0.422,-0.283,-0.322,-0.229
669387,2024,396,0.892,0.799,0.79,0.774,-0.157,-0.017,-0.108,-0.026
669387,2025,708,0.937,0.788,0.81,0.769,-0.237,-0.105,-0.161,-0.082
669391,2023,14,0.922,0.733,0.997,0.875,-0.171,-0.433,-0.292,-0.452
669391,2024,31,0.835,0.536,0.805,0.669,-0.353,-0.251,-0.374,-0.309
669391,2025,49,0.804,0.765,0.833,0.871,-0.099,-0.295,-0.134,-0.238
669395,2023,86,0.98,0.895,0.847,0.847,-0.006,-0.05,-0.08,-0.085
669395,2024,5,0.671,0.549,0.723,0.899,-0.043,0.138,0.335,0.442
669422,2024,140,0.776,0.849,0.721,0.738,0.292,0.352,0.182,0.207
669422,2025,248,0.793,0.84,0.755,0.753,0.108,0.109,0.034,0.01
669424,2023,101,0.909,1.006,0.846,0.981,0.255,0.108,0.148,0.053
669432,2024,936,0.793,0.746,0.738,0.719,0.022,-0.039,-0.06,-0.118
669432,2025,825,0.822,0.794,0.718,0.738,0.08,0.096,0.082,0.09
669438,2023,49,0.708,0.792,0.65,0.751,0.29,0.076,0.405,0.253
669438,2024,179,0.744,0.886,0.705,0.815,0.299,0.252,0.304,0.239
669438,2025,346,0.759,0.88,0.741,0.887,0.131,0.112,0.314,0.291
669449,2025,13,0.71,0.524,0.563,0.428,-0.299,-0.6,-0.265,-0.448
669450,2025,9,0.666,0.801,0.711,0.788,0.236,-0.909,0.073,-0.498
669456,2023,75,0.779,0.665,0.656,0.585,-0.15,-0.357,-0.198,-0.343
669456,2025,287,0.78,0.791,0.728,0.746,-0.055,-0.209,-0.097,-0.208
669459,2023,169,0.666,0.822,0.779,0.912,0.201,0.121,0.268,0.185
669459,2024,48,0.68,0.844,0.684,0.752,0.454,0.191,0.447,0.252
669459,2025,13,0.548,0.718,0.474,0.656,0.355,0.059,0.599,0.398
669461,2023,203,0.766,0.768,0.759,0.834,-0.021,0.059,0.057,0.119
669461,2024,625,0.837,0.813,0.726,0.798,-0.095,0.078,0.066,0.173
669461,2025,1093,0.755,0.772,0.721,0.785,0.03,0.021,0.075,0.073
669467,2023,270,1.322,0.738,1.21,0.83,-0.795,-0.527,-0.85,-0.663
669467,2024,801,1.091,0.713,0.957,0.764,-0.511,-0.344,-0.498,-0.371
669467,2025,1179,0.974,0.678,0.857,0.711,-0.362,-0.229,-0.376,-0.281
669620,2024,159,0.821,0.753,0.77,0.739,-0.106,-0.184,-0.111,-0.145
669620,2025,97,0.753,0.722,0.708,0.735,-0.01,-0.068,0.047,0.029
669622,2024,361,0.872,0.724,0.794,0.715,-0.11,-0.051,-0.088,-0.063
669622,2025,314,0.884,0.82,0.809,0.766,-0.057,-0.183,-0.092,-0.186
669674,2023,93,0.905,0.814,0.804,0.793,-0.164,-0.257,-0.143,-0.154
669674,2024,312,0.866,0.782,0.737,0.744,-0.025,-0.093,0.044,0.017
669674,2025,345,0.844,0.782,0.815,0.808,0.024,-0.125,-0.002,-0.078
669684,2023,258,0.803,0.753,0.773,0.781,0.02,-0.086,0.018,-0.027
669684,2025,239,0.819,0.784,0.79,0.827,0.092,-0.184,-0.035,-0.161
669704,2025,179,1.059,0.739,0.87,0.705,-0.511,-0.48,-0.483,-0.453
669707,2025,10,0.653,0.873,0.706,0.766,0.268,-0.87,0.326,-0.305
669711,2023,90,0.822,0.677,0.692,0.746,-0.093,0.042,-0.031,0.072
669711,2024,457,0.922,0.724,0.798,0.749,-0.188,-0.19,-0.118,-0.091
669711,2025,480,0.862,0.71,0.761,0.773,-0.247,-0.147,-0.055,0.02
669713,2023,182,1.028,0.84,0.939,0.817,-0.319,-0.229,-0.31,-0.251
669713,2024,457,0.858,0.844,0.802,0.793,-0.038,-0.03,-0.086,-0.08
669713,2025,228,0.782,0.739,0.721,0.71,0.058,-0.006,0.065,0.029
669717,2025,9,1.598,0.845,1.38,1.292,1.998,0.521,1.58,1.092
669721,2023,98,0.738,0.71,0.684,0.639,0.081,-0.079,-0.043,-0.107
669721,2024,233,0.787,0.777,0.778,0.768,0.261,-0.033,0.137,-0.044
669721,2025,83,0.761,0.691,0.708,0.71,0.163,-0.186,0.103,-0.113
669722,2025,2,0.66,0.872,1.189,1.269,0.941,-0.772,0.563,-0.143
669724,2023,40,0.843,0.698,0.657,0.648,0.008,0.11,0.064,0.11
669724,2024,204,0.934,0.792,0.756,0.781,-0.239,0.081,0.005,0.21
669724,2025,408,1.003,0.688,0.803,0.698,-0.483,-0.125,-0.303,-0.063
669796,2023,182,0.848,1.051,0.823,0.939,0.424,0.28,0.315,0.21
669796,2024,33,0.958,0.991,0.868,0.918,0.629,0.472,0.673,0.574
669854,2023,50,0.755,0.927,0.77,0.931,0.068,0.239,0.27,0.356
669854,2024,1150,0.771,0.871,0.706,0.79,0.291,0.201,0.314,0.233
669854,2025,360,0.771,0.984,0.777,0.911,0.576,0.384,0.52,0.375
669912,2023,81,0.95,0.817,0.837,0.832,-0.163,-0.33,-0.131,-0.22
669912,2024,73,1.124,0.794,0.957,0.829,-0.418,-0.413,-0.293,-0.286
669920,2025,501,0.987,0.893,0.897,0.822,0.347,0.045,0.097,-0.071
669923,2023,640,0.877,0.793,0.788,0.794,-0.219,0.024,-0.157,-0.005
669923,2024,1442,0.838,0.805,0.774,0.801,-0.189,-0.004,-0.131,-0.013
669923,2025,934,0.86,0.764,0.806,0.805,-0.269,-0.136,-0.198,-0.116
669947,2023,405,0.773,0.722,0.693,0.689,0.096,-0.094,-0.029,-0.112
669947,2025,28,0.935,0.638,0.704,0.695,-0.449,-0.442,-0.178,-0.147
669952,2023,22,0.79,0.663,0.625,0.644,-0.255,-0.411,0.033,-0.073
669952,2024,177,0.852,0.732,0.803,0.752,-0.133,-0.17,-0.194,-0.218
670032,2023,15,0.943,1.026,0.832,0.838,1.053,0.048,0.219,-0.082
670032,2025,2,0.52,0.674,0.355,0.486,0.34,-0.929,-0.155,-0.686
670036,2023,11,0.726,0.595,0.769,0.616,0.1,-0.322,-0.2,-0.487
670036,2024,197,0.802,0.694,0.769,0.728,-0.085,-0.229,-0.197,-0.306
670036,2025,396,0.907,0.746,0.858,0.798,-0.263,-0.447,-0.359,-0.478
670046,2023,245,0.906,0.844,0.817,0.836,0.226,-0.147,0.206,-0.006
670046,2024,178,0.873,0.885,0.866,0.92,0.216,-0.141,0.232,0.018
670059,2023,190,1.035,0.925,0.923,0.897,-0.124,0.231,-0.122,0.094
670059,2024,369,0.942,1.033,0.881,0.928,0.392,0.459,0.36,0.372
670059,2025,219,0.987,0.953,0.84,0.852,0.025,0.205,0.062,0.168
670097,2023,34,0.917,0.865,0.826,0.802,1.067,-0.459,0.791,0.213
670102,2023,148,0.885,0.9,0.737,0.856,0.25,0.251,0.21,0.279
670102,2024,729,0.796,0.822,0.747,0.838,0.227,0.119,0.2,0.158
670102,2025,501,0.753,0.839,0.728,0.811,0.313,0.221,0.308,0.263
670103,2024,12,0.981,0.718,0.971,0.909,-0.296,-0.352,-0.306,-0.316
670124,2024,293,0.774,0.879,0.716,0.775,-0.012,-0.004,-0.017,-0.023
670156,2025,6,0.859,0.853,1.316,1.208,0.957,-0.544,0.703,0.26
670161,2024,19,0.912,0.951,0.792,0.807,0.201,-0.059,0.09,-0.077
670167,2023,150,0.975,0.84,1.001,0.908,-0.427,-0.309,-0.527,-0.455
670167,2024,356,1.025,0.818,0.982,0.856,-0.312,-0.446,-0.454,-0.536
670167,2025,477,0.882,0.731,0.816,0.745,-0.255,-0.293,-0.256,-0.276
670174,2023,297,0.966,0.743,0.864,0.775,-0.324,-0.11,-0.291,-0.165
670174,2024,535,0.921,0.747,0.874,0.738,-0.344,-0.148,-0.407,-0.296
670174,2025,98,0.796,0.773,0.793,0.67,-0.16,0.06,-0.288,-0.169
670183,2025,6,0.79,0.856,0.601,0.782,0.377,0.518,0.479,0.55
670219,2024,13,1.341,1.271,1.34,1.28,-0.592,-0.866,-0.765,-0.922
670223,2024,13,0.766,0.694,0.86,0.88,0.972,-0.012,-0.129,-0.37
670241,2023,138,0.756,0.873,0.704,0.769,0.624,0.318,0.49,0.274
670241,2024,121,0.809,0.924,0.792,0.847,0.592,0.259,0.486,0.272
670242,2024,7,0.844,0.755,1.012,0.833,1.009,-0.069,1.126,0.572
670280,2023,283,0.747,0.931,0.7,0.802,0.103,0.399,0.016,0.21
670280,2024,473,0.778,0.95,0.725,0.864,0.037,0.419,0.077,0.328
670280,2025,466,0.951,0.9,0.831,0.839,0.067,0.267,-0.042,0.114
670329,2023,35,0.81,0.898,0.822,0.971,0.177,0.277,0.219,0.274
670329,2025,263,0.851,1.097,0.813,0.979,0.378,0.469,0.381,0.41
670766,2023,9,0.706,0.914,1.204,1.222,0.878,0.472,0.404,0.12
670766,2024,302,0.744,0.836,0.757,0.82,0.322,-0.093,0.275,0.008
670766,2025,42,0.813,0.862,0.77,0.775,0.259,-0.129,0.091,-0.158
670810,2024,89,0.909,0.754,0.75,0.738,-0.288,-0.364,-0.153,-0.193
670810,2025,51,1.159,0.748,0.956,0.692,-0.733,-0.649,-0.729,-0.664
670871,2023,12,0.838,0.791,0.892,0.857,-0.055,0.332,-0.188,0.026
670871,2024,97,0.748,0.822,0.675,0.837,-0.092,0.344,0.138,0.413
670912,2023,576,0.854,0.914,0.798,0.902,0.037,0.19,0.141,0.23
670912,2025,263,0.9,0.85,0.835,0.845,0.183,0.16,0.192,0.184
670950,2023,246,0.878,0.971,0.851,0.915,0.475,0.273,0.408,0.265
670950,2024,465,0.902,0.845,0.857,0.846,0.092,-0.205,0.048,-0.098
670950,2025,57,0.602,0.742,0.716,0.756,0.336,0.066,0.308,0.138
670955,2024,326,0.7,0.99,0.727,0.921,0.278,0.43,0.325,0.394
670955,2025,605,0.688,0.939,0.756,0.907,0.264,0.384,0.322,0.37
